criterion,model1,model2,cohort_pair,feature,rbo
Security and Privacy,gemma3_4b,mistral,cross,Play games,0.02303159348866553
Security and Privacy,gemma3_4b,mistral,cross,Play playlist on shuffle mode,0.7911335067141806
Security and Privacy,gemma3_4b,mistral,cross,Rate movies,0.15557798991129582
Security and Privacy,gemma3_4b,mistral,cross,Search for offer on item,0.1500702285230046
Security and Privacy,gemma3_4b,mistral,cross,Send files,0.34028826333085144
Security and Privacy,gemma3_4b,mistral,cross,Watch streams,0.02670223737270467
Security and Privacy,gemma3_4b,mistral,cross,Write notes,0.24597191819225275
Security and Privacy,qwen3_8b,gptoss20b,open,Access to movies,0.7109186387570473
Security and Privacy,qwen3_8b,gptoss20b,open,Access to podcasts,0.4687421127969392
Security and Privacy,qwen3_8b,gptoss20b,open,Broadcast messages to multiple contacts,0.5003604068815776
Security and Privacy,qwen3_8b,gptoss20b,open,Build photo collage,0.19856029319942675
Security and Privacy,qwen3_8b,gptoss20b,open,Collaborate with others,0.3090741294703178
Security and Privacy,qwen3_8b,gptoss20b,open,Go Live,0.24498774746550078
Security and Privacy,qwen3_8b,gptoss20b,open,Keeping up with friends,0.4777774294685128
Security and Privacy,qwen3_8b,gptoss20b,open,List items for sale,0.476885926140095
Security and Privacy,qwen3_8b,gptoss20b,open,Photo effects,0.24838709809435705
Security and Privacy,qwen3_8b,gptoss20b,open,Play games,0.05320186781288696
Security and Privacy,qwen3_8b,gptoss20b,open,Play playlist on shuffle mode,0.1998907505709577
Security and Privacy,qwen3_8b,gptoss20b,open,Rate movies,0.39415847214550404
Security and Privacy,qwen3_8b,gptoss20b,open,Search for offer on item,0.20207020308752405
Security and Privacy,qwen3_8b,gptoss20b,open,Send files,0.4084920130205545
Security and Privacy,qwen3_8b,gptoss20b,open,Watch streams,0.38849155639740557
Security and Privacy,qwen3_8b,gptoss20b,open,Write notes,0.5419823386241319
Security and Privacy,qwen3_8b,mistral_open,open,Access to movies,0.709574466232386
Security and Privacy,qwen3_8b,mistral_open,open,Access to podcasts,0.45052910528268814
Security and Privacy,qwen3_8b,mistral_open,open,Broadcast messages to multiple contacts,0.6000066072663643
Security and Privacy,qwen3_8b,mistral_open,open,Build photo collage,0.11567051573829679
Security and Privacy,qwen3_8b,mistral_open,open,Collaborate with others,0.17699550949194612
Security and Privacy,qwen3_8b,mistral_open,open,Go Live,0.0028914878224051187
Security and Privacy,qwen3_8b,mistral_open,open,Keeping up with friends,0.5180136329739791
Security and Privacy,qwen3_8b,mistral_open,open,List items for sale,0.5588126230058358
Security and Privacy,qwen3_8b,mistral_open,open,Photo effects,0.22410019096491648
Security and Privacy,qwen3_8b,mistral_open,open,Play games,0.04616040521202765
Security and Privacy,qwen3_8b,mistral_open,open,Play playlist on shuffle mode,0.3409232663933432
Security and Privacy,qwen3_8b,mistral_open,open,Rate movies,0.3839682170307022
Security and Privacy,qwen3_8b,mistral_open,open,Search for offer on item,0.0692446684541986
Security and Privacy,qwen3_8b,mistral_open,open,Send files,0.38093733076499003
Security and Privacy,qwen3_8b,mistral_open,open,Watch streams,0.5608560917553986
Security and Privacy,qwen3_8b,mistral_open,open,Write notes,0.08329698722782791
Security and Privacy,qwen3_8b,deepseekr1_8b,open,Access to movies,0.6853899689421636
Security and Privacy,qwen3_8b,deepseekr1_8b,open,Access to podcasts,0.46114743817979126
Security and Privacy,qwen3_8b,deepseekr1_8b,open,Broadcast messages to multiple contacts,0.4967595991567352
Security and Privacy,qwen3_8b,deepseekr1_8b,open,Build photo collage,0.2722328447643568
Security and Privacy,qwen3_8b,deepseekr1_8b,open,Collaborate with others,0.3792225694191682
Security and Privacy,qwen3_8b,deepseekr1_8b,open,Go Live,0.23491523508300702
Security and Privacy,qwen3_8b,deepseekr1_8b,open,Keeping up with friends,0.4891352136740862
Security and Privacy,qwen3_8b,deepseekr1_8b,open,List items for sale,0.4461814480003375
Security and Privacy,qwen3_8b,deepseekr1_8b,open,Photo effects,0.3783369156732209
Security and Privacy,qwen3_8b,deepseekr1_8b,open,Play games,0.03837374526895071
Security and Privacy,qwen3_8b,deepseekr1_8b,open,Play playlist on shuffle mode,0.3638624269626029
Security and Privacy,qwen3_8b,deepseekr1_8b,open,Rate movies,0.4773544425483299
Security and Privacy,qwen3_8b,deepseekr1_8b,open,Search for offer on item,0.21479910484472525
Security and Privacy,qwen3_8b,deepseekr1_8b,open,Send files,0.47646369558195545
Security and Privacy,qwen3_8b,deepseekr1_8b,open,Watch streams,0.42959802431540184
Security and Privacy,qwen3_8b,deepseekr1_8b,open,Write notes,0.31121173906695737
Security and Privacy,qwen3_8b,openai,cross,Access to movies,0.5976023167214756
Security and Privacy,qwen3_8b,openai,cross,Access to podcasts,0.44329696031048016
Security and Privacy,qwen3_8b,openai,cross,Broadcast messages to multiple contacts,0.5904155423868249
Security and Privacy,qwen3_8b,openai,cross,Build photo collage,0.31514474229076717
Security and Privacy,qwen3_8b,openai,cross,Collaborate with others,0.34915029995821073
Security and Privacy,qwen3_8b,openai,cross,Go Live,0.18493392854141807
Security and Privacy,qwen3_8b,openai,cross,Keeping up with friends,0.5488699378424511
Security and Privacy,qwen3_8b,openai,cross,List items for sale,0.4410605907250374
Security and Privacy,qwen3_8b,openai,cross,Photo effects,0.2642118713249877
Security and Privacy,qwen3_8b,openai,cross,Play games,0.1304793337778726
Security and Privacy,qwen3_8b,openai,cross,Play playlist on shuffle mode,0.32429313041039537
Security and Privacy,qwen3_8b,openai,cross,Rate movies,0.43466957866380196
Security and Privacy,qwen3_8b,openai,cross,Search for offer on item,0.12801674481857667
Security and Privacy,qwen3_8b,openai,cross,Send files,0.4061897951190997
Security and Privacy,qwen3_8b,openai,cross,Watch streams,0.42631249696268747
Security and Privacy,qwen3_8b,openai,cross,Write notes,0.4539476898177488
Security and Privacy,qwen3_8b,gemini,cross,Access to movies,0.33302617535488366
Security and Privacy,qwen3_8b,gemini,cross,Access to podcasts,0.29674681497727656
Security and Privacy,qwen3_8b,gemini,cross,Broadcast messages to multiple contacts,0.35025445169005165
Security and Privacy,qwen3_8b,gemini,cross,Build photo collage,0.27869668022560995
Security and Privacy,qwen3_8b,gemini,cross,Collaborate with others,0.17191854766271425
Security and Privacy,qwen3_8b,gemini,cross,Go Live,0.11864171981375515
Security and Privacy,qwen3_8b,gemini,cross,Keeping up with friends,0.4177912071918655
Security and Privacy,qwen3_8b,gemini,cross,List items for sale,0.35613029104185645
Security and Privacy,qwen3_8b,gemini,cross,Photo effects,0.24755378147662943
Security and Privacy,qwen3_8b,gemini,cross,Play games,0.048362142348225
Security and Privacy,qwen3_8b,gemini,cross,Play playlist on shuffle mode,0.06933670107498384
Security and Privacy,qwen3_8b,gemini,cross,Rate movies,0.3495640255014392
Security and Privacy,qwen3_8b,gemini,cross,Search for offer on item,0.15288893863925218
Security and Privacy,qwen3_8b,gemini,cross,Send files,0.2524093506593943
Security and Privacy,qwen3_8b,gemini,cross,Watch streams,0.2536679852143486
Security and Privacy,qwen3_8b,gemini,cross,Write notes,0.43243832486475836
Security and Privacy,qwen3_8b,anthropic,cross,Access to movies,0.6165628522200188
Security and Privacy,qwen3_8b,anthropic,cross,Access to podcasts,0.40536831434169934
Security and Privacy,qwen3_8b,anthropic,cross,Broadcast messages to multiple contacts,0.6126829378924445
Security and Privacy,qwen3_8b,anthropic,cross,Build photo collage,0.31746858390837407
Security and Privacy,qwen3_8b,anthropic,cross,Collaborate with others,0.42562920406100263
Security and Privacy,qwen3_8b,anthropic,cross,Go Live,0.13109877077146637
Security and Privacy,qwen3_8b,anthropic,cross,Keeping up with friends,0.5658028981308119
Security and Privacy,qwen3_8b,anthropic,cross,List items for sale,0.2749906392822423
Security and Privacy,qwen3_8b,anthropic,cross,Photo effects,0.15345711937597264
Security and Privacy,qwen3_8b,anthropic,cross,Play games,0.022762022285489722
Security and Privacy,qwen3_8b,anthropic,cross,Play playlist on shuffle mode,0.3089424508318931
Security and Privacy,qwen3_8b,anthropic,cross,Rate movies,0.5669901189880754
Security and Privacy,qwen3_8b,anthropic,cross,Search for offer on item,0.10370378420100675
Security and Privacy,qwen3_8b,anthropic,cross,Send files,0.4539918135387408
Security and Privacy,qwen3_8b,anthropic,cross,Watch streams,0.40671747043995615
Security and Privacy,qwen3_8b,anthropic,cross,Write notes,0.5281138479389365
Security and Privacy,qwen3_8b,mistral,cross,Access to movies,0.7644407895105906
Security and Privacy,qwen3_8b,mistral,cross,Access to podcasts,0.4765068553544498
Security and Privacy,qwen3_8b,mistral,cross,Broadcast messages to multiple contacts,0.613021345954587
Security and Privacy,qwen3_8b,mistral,cross,Build photo collage,0.2618234856355059
Security and Privacy,qwen3_8b,mistral,cross,Collaborate with others,0.27163749696279577
Security and Privacy,qwen3_8b,mistral,cross,Go Live,0.5083924070254584
Security and Privacy,qwen3_8b,mistral,cross,Keeping up with friends,0.5701266583994548
Security and Privacy,qwen3_8b,mistral,cross,List items for sale,0.6138779498637134
Security and Privacy,qwen3_8b,mistral,cross,Photo effects,0.36810156896976365
Security and Privacy,qwen3_8b,mistral,cross,Play games,0.004814844723519242
Security and Privacy,qwen3_8b,mistral,cross,Play playlist on shuffle mode,0.364974579982818
Security and Privacy,qwen3_8b,mistral,cross,Rate movies,0.3203038752009904
Security and Privacy,qwen3_8b,mistral,cross,Search for offer on item,0.20176203974787513
Security and Privacy,qwen3_8b,mistral,cross,Send files,0.422150684110618
Security and Privacy,qwen3_8b,mistral,cross,Watch streams,0.251889974113274
Security and Privacy,qwen3_8b,mistral,cross,Write notes,0.5307801774306186
Security and Privacy,gptoss20b,mistral_open,open,Access to movies,0.6227241494036712
Security and Privacy,gptoss20b,mistral_open,open,Access to podcasts,0.4518289332035314
Security and Privacy,gptoss20b,mistral_open,open,Broadcast messages to multiple contacts,0.5315932637645626
Security and Privacy,gptoss20b,mistral_open,open,Build photo collage,0.17464976751453953
Security and Privacy,gptoss20b,mistral_open,open,Collaborate with others,0.2305789358976343
Security and Privacy,gptoss20b,mistral_open,open,Go Live,0.03504683533456178
Security and Privacy,gptoss20b,mistral_open,open,Keeping up with friends,0.5937073802675814
Security and Privacy,gptoss20b,mistral_open,open,List items for sale,0.5069587189450765
Security and Privacy,gptoss20b,mistral_open,open,Photo effects,0.17987646123900508
Security and Privacy,gptoss20b,mistral_open,open,Play games,0.09163793818594634
Security and Privacy,gptoss20b,mistral_open,open,Play playlist on shuffle mode,0.3802315508549278
Security and Privacy,gptoss20b,mistral_open,open,Rate movies,0.4674800557922973
Security and Privacy,gptoss20b,mistral_open,open,Search for offer on item,0.20198333839492846
Security and Privacy,gptoss20b,mistral_open,open,Send files,0.5158669248747091
Security and Privacy,gptoss20b,mistral_open,open,Watch streams,0.40427685721384665
Security and Privacy,gptoss20b,mistral_open,open,Write notes,0.16819348690804864
Security and Privacy,gptoss20b,deepseekr1_8b,open,Access to movies,0.6942846940617646
Security and Privacy,gptoss20b,deepseekr1_8b,open,Access to podcasts,0.4650889988551608
Security and Privacy,gptoss20b,deepseekr1_8b,open,Broadcast messages to multiple contacts,0.5171566511822421
Security and Privacy,gptoss20b,deepseekr1_8b,open,Build photo collage,0.2817207222811062
Security and Privacy,gptoss20b,deepseekr1_8b,open,Collaborate with others,0.39172461697628813
Security and Privacy,gptoss20b,deepseekr1_8b,open,Go Live,0.28322147508909834
Security and Privacy,gptoss20b,deepseekr1_8b,open,Keeping up with friends,0.4087148701971304
Security and Privacy,gptoss20b,deepseekr1_8b,open,List items for sale,0.41562243222535433
Security and Privacy,gptoss20b,deepseekr1_8b,open,Photo effects,0.14220224473853169
Security and Privacy,gptoss20b,deepseekr1_8b,open,Play games,0.11529933759452446
Security and Privacy,gptoss20b,deepseekr1_8b,open,Play playlist on shuffle mode,0.4078029814002601
Security and Privacy,gptoss20b,deepseekr1_8b,open,Rate movies,0.3950142065022849
Security and Privacy,gptoss20b,deepseekr1_8b,open,Search for offer on item,0.3036759821437229
Security and Privacy,gptoss20b,deepseekr1_8b,open,Send files,0.3869546634330986
Security and Privacy,gptoss20b,deepseekr1_8b,open,Watch streams,0.4027944837508128
Security and Privacy,gptoss20b,deepseekr1_8b,open,Write notes,0.4262402176772841
Security and Privacy,gptoss20b,openai,cross,Access to movies,0.630357397659468
Security and Privacy,gptoss20b,openai,cross,Access to podcasts,0.4915346916268406
Security and Privacy,gptoss20b,openai,cross,Broadcast messages to multiple contacts,0.5746990333847903
Security and Privacy,gptoss20b,openai,cross,Build photo collage,0.3071537613347729
Security and Privacy,gptoss20b,openai,cross,Collaborate with others,0.4240240111527987
Security and Privacy,gptoss20b,openai,cross,Go Live,0.34480953830599703
Security and Privacy,gptoss20b,openai,cross,Keeping up with friends,0.48048604495827446
Security and Privacy,gptoss20b,openai,cross,List items for sale,0.5437677829260769
Security and Privacy,gptoss20b,openai,cross,Photo effects,0.4137727778776758
Security and Privacy,gptoss20b,openai,cross,Play games,0.118115099517851
Security and Privacy,gptoss20b,openai,cross,Play playlist on shuffle mode,0.521933719780979
Security and Privacy,gptoss20b,openai,cross,Rate movies,0.35274458509533707
Security and Privacy,gptoss20b,openai,cross,Search for offer on item,0.3053564791707758
Security and Privacy,gptoss20b,openai,cross,Send files,0.4178850168254158
Security and Privacy,gptoss20b,openai,cross,Watch streams,0.6722082581894615
Security and Privacy,gptoss20b,openai,cross,Write notes,0.5747550551139105
Security and Privacy,gptoss20b,gemini,cross,Access to movies,0.37075390627881283
Security and Privacy,gptoss20b,gemini,cross,Access to podcasts,0.34878071742145017
Security and Privacy,gptoss20b,gemini,cross,Broadcast messages to multiple contacts,0.3401766797146834
Security and Privacy,gptoss20b,gemini,cross,Build photo collage,0.32131262653045
Security and Privacy,gptoss20b,gemini,cross,Collaborate with others,0.24923468594519868
Security and Privacy,gptoss20b,gemini,cross,Go Live,0.32667067997969584
Security and Privacy,gptoss20b,gemini,cross,Keeping up with friends,0.5822215392328043
Security and Privacy,gptoss20b,gemini,cross,List items for sale,0.43845028813527004
Security and Privacy,gptoss20b,gemini,cross,Photo effects,0.30475486054039325
